,file_name,caption
174298,COCO_val2014_000000003093.jpg,A banana sitting in a bowl that is on the table.
69915,COCO_val2014_000000012938.jpg,This kid is skateboarding down a sidewalk outside some stores.
20208,COCO_val2014_000000286523.jpg,A man talking on his cell phone with his other hand in his ear.
7494,COCO_val2014_000000048731.jpg,Two dogs fighting over a Frisbee in the snow.
175036,COCO_val2014_000000492075.jpg,Giraffe in an animal pen eating from a feeder hanging on the ceiling.
42176,COCO_val2014_000000090442.jpg,A red bus is parked along the side of a street
111751,COCO_val2014_000000176257.jpg,Two grown men standing and playing with Wii game controllers in their hands.
23629,COCO_val2014_000000497907.jpg,A person on a snowboard in the snow.
108455,COCO_val2014_000000298627.jpg,A group of llamas are huddled very closely together
75983,COCO_val2014_000000481654.jpg,A water skier pulled along by a parachute.
53162,COCO_val2014_000000131390.jpg,Longhorned bovine lying as a herd in a pasture.
2718,COCO_val2014_000000497312.jpg,"A young girl sitting on a saddle that is on a black horse, with other people standing next to the horse."
66844,COCO_val2014_000000002139.jpg,A bike parked next to a bed in bedroom.
57190,COCO_val2014_000000499302.jpg,Children are watching while a dog chases sheep
2145,COCO_val2014_000000077184.jpg,A white boat with flags on it is in the water.
93179,COCO_val2014_000000542803.jpg,The city bus in en route to Graham Street. 
19261,COCO_val2014_000000037624.jpg,A crowd shot of a tennis match at night time. 
51559,COCO_val2014_000000394009.jpg,A bathroom with stone walls and white and red accents.
27424,COCO_val2014_000000288076.jpg,A large bison standing on top of  a lush green field.
100948,COCO_val2014_000000494810.jpg,A photograph of a sandwich and fries at a restaurant.
93353,COCO_val2014_000000248396.jpg,The doors of the white city bus are open.
180893,COCO_val2014_000000082812.jpg,Pedestrians standing outside a train station waiting for the train. 
137309,COCO_val2014_000000391400.jpg,a man with a racket prepares to hit a tennis ball 
101952,COCO_val2014_000000070067.jpg,here is a clock on the window that has too late written on it 
81591,COCO_val2014_000000313737.jpg,A photo of a kitchen that has a stainless steel stove. 
36789,COCO_val2014_000000213412.jpg,A small plane is seen flying on a clear day.
91115,COCO_val2014_000000397101.jpg,The woman is playing tennis with a racquet.
21554,COCO_val2014_000000173897.jpg,Giraffe amongst trees with dry vegetation on the ground.
177409,COCO_val2014_000000449190.jpg,A close-up of a burrito and potato wedges.
136642,COCO_val2014_000000029045.jpg,A woman on a snowboard looks back towards the camera.
65505,COCO_val2014_000000160933.jpg,a man sits at a table with slices of pizza 
43923,COCO_val2014_000000009395.jpg,A man that is standing in the dirt with a glove.
154206,COCO_val2014_000000555298.jpg,A dog laying underneath a computer desk with a laptop computer and monitor on top of it.
142857,COCO_val2014_000000326798.jpg,Old looking houses with windows next to each other.
100868,COCO_val2014_000000497719.jpg,A man riding a snowboard down a slope with many hills.
15913,COCO_val2014_000000251065.jpg,A black toilet in a tiled public bathroom stall.
100975,COCO_val2014_000000181745.jpg,A man that is standing on a surfboard in the water.
178215,COCO_val2014_000000537860.jpg,a woman standing next to a man who is brushing his teeth
183222,COCO_val2014_000000489235.jpg,a laptop on a desk with a projector on the wall
22528,COCO_val2014_000000115796.jpg,A man in a park prepares to catch a frisbee.
77747,COCO_val2014_000000008005.jpg,An airplane is sitting on the runway while passengers get on
51919,COCO_val2014_000000074920.jpg,An open laptop computer sitting on top of a desk.
40718,COCO_val2014_000000184274.jpg,"A view inside an RV, including bed and refrigerator. "
13055,COCO_val2014_000000177714.jpg,"Plate full of cooked carrots, potatoes, and other vegetables."
181322,COCO_val2014_000000211618.jpg,two cows in a field of grass behind a fence
45654,COCO_val2014_000000218926.jpg,A brown teddy bear laying on a carpet with the sun shining on it.
41255,COCO_val2014_000000090108.jpg,a bathroom with blue and white walls 
37750,COCO_val2014_000000264110.jpg,A stuffed animal sleeping in a miniature bed under a blanket.
107290,COCO_val2014_000000540106.jpg,A picture of a silver colored blackberry phone with a graph on the screen. 
45697,COCO_val2014_000000121828.jpg,Fridge and large appliances in industrial looking kitchen.
167064,COCO_val2014_000000395182.jpg,a couple of people pose on a snowy hill
94620,COCO_val2014_000000542910.jpg,A woman is snarling as she plays with someone off camera.
136258,COCO_val2014_000000116389.jpg,Man hiking in snow in the woods with a backpack.
127067,COCO_val2014_000000397318.jpg,A group of people sitting at a table with food.
180827,COCO_val2014_000000539445.jpg,A red train traveling down tracks next to a field.
191093,COCO_val2014_000000478225.jpg,Old blue train with other train parts sitting around it on a station. 
49761,COCO_val2014_000000083531.jpg,The many sausages are arranged on the portable grill.
109892,COCO_val2014_000000449560.jpg,a young man pushes a dog standing on a skate board 
156143,COCO_val2014_000000031049.jpg,a blonde dog is sleeping on his back
79779,COCO_val2014_000000181980.jpg,A pitcher throwing a ball at a baseball game.
32465,COCO_val2014_000000384528.jpg,A sign warning no camera and no videos on the side of a road.
137132,COCO_val2014_000000052507.jpg,A man holding a yellow surfboard walking into the ocean.
45540,COCO_val2014_000000032038.jpg,There is a fresh pizza that just came out the oven
164628,COCO_val2014_000000005503.jpg,A photo of a duvet style toilet shooting water.
155927,COCO_val2014_000000172491.jpg,a couple of elephants plays in a caged area 
91802,COCO_val2014_000000561814.jpg,A large building with a clock tower next another building.
158616,COCO_val2014_000000202572.jpg,a stuffed bear standing against the wall holding a sign
52697,COCO_val2014_000000566941.jpg,Some men are standing near an elephant outdoors.
25002,COCO_val2014_000000005385.jpg,"On a baseball diamond, a player holds a bat while in front of a catcher in gray and an umpire in black."
144315,COCO_val2014_000000287559.jpg,The wing of a plane located in the sky above a sea and city.
201184,COCO_val2014_000000191053.jpg,A young boy wearing a striped tie sitting in front of a sofa.
74684,COCO_val2014_000000331250.jpg,Three teenagers posing with their skateboards on the street 
104521,COCO_val2014_000000196836.jpg,A model in a jacket and tie poses for the camera.
85079,COCO_val2014_000000044132.jpg,someone that is stepping on a small skateboard
71501,COCO_val2014_000000391648.jpg,A tower with a clock on it during the night.
89355,COCO_val2014_000000365273.jpg,A little kid sitting in a suit case
152877,COCO_val2014_000000544451.jpg,The desktop wallpaper is open on a computer
42182,COCO_val2014_000000024195.jpg,a yellow bus that is next to a curb
29949,COCO_val2014_000000106235.jpg,"A den with couches, a chair, tables and lamps."
72256,COCO_val2014_000000563311.jpg,A large tower with a clock on it and a cross on the top
84667,COCO_val2014_000000453026.jpg,A plate topped with three chocolate cup cakes.
127750,COCO_val2014_000000117197.jpg,a lady on her phone sitting on a curb
103570,COCO_val2014_000000177468.jpg,Three small benches with a pigeon in front
80373,COCO_val2014_000000409929.jpg,A man is riding a skateboard in a skate park
151656,COCO_val2014_000000536894.jpg,A large vegetable and cheese pizza sits on a cutting board.
79862,COCO_val2014_000000175653.jpg,A skier attempting to get out of a snow bank on a hill.
79552,COCO_val2014_000000396519.jpg,Two people on a field playing frisbee with a referee watching.
23798,COCO_val2014_000000224020.jpg,A boy looks at the package his donut came in.
24137,COCO_val2014_000000568154.jpg,A man is standing on a ledge next to a surfboard.
77239,COCO_val2014_000000505386.jpg,four urinals in a public restroom with a window
202268,COCO_val2014_000000217951.jpg,A man kite boarding over a large body of water.
70123,COCO_val2014_000000488720.jpg,A man that is riding a snowboard on a mountain.
87141,COCO_val2014_000000093894.jpg,Two women and a man sit together in an empty restaurant. 
109953,COCO_val2014_000000067776.jpg,Two yellow rugged suitcases standing outside next to each other.
81003,COCO_val2014_000000326959.jpg,"This is a living room with a couch, love seat, TV, and a fire place. "
110828,COCO_val2014_000000331475.jpg,two plates of food with meat and tomatoes on a table 
172092,COCO_val2014_000000533329.jpg,"A bowl of  many apples, oranges, and pears."
33643,COCO_val2014_000000539777.jpg,"A white oblong serving dish has four kiwis, a banana, two apples and an avocado in it. "
106566,COCO_val2014_000000576946.jpg,A couple in a kitchen making pizzas together. 
46597,COCO_val2014_000000461634.jpg,Glass cooking dish with food inside a microwave oven.
31605,COCO_val2014_000000147027.jpg,A monkey runs past some giraffe standing by the trees. 
138546,COCO_val2014_000000163167.jpg,A woman standing in a kitchen next to a kitchen sink.
41899,COCO_val2014_000000557907.jpg,There are two sheep grazing on tall grass.
60647,COCO_val2014_000000050100.jpg,A large group of people gather to fly kites.
132634,COCO_val2014_000000081248.jpg,A large crowd of people outside at an event
170363,COCO_val2014_000000396404.jpg,Lonely bench sits among multicolored fall leaves near a road.
197777,COCO_val2014_000000281072.jpg,A man riding a skateboard down some cement steps.
143200,COCO_val2014_000000075888.jpg,"A clown face made of yellow squash for the eyebrows, cucumber slices for eyes, a cherry tomato nose and a carrot smile."
44409,COCO_val2014_000000424521.jpg,A shirtless man doing skateboarding tricks near a stream
26871,COCO_val2014_000000196355.jpg,Two young boys who are riding on horses.
142505,COCO_val2014_000000441614.jpg,A sparse wooden desk with a laptop and phone on top.
45419,COCO_val2014_000000486104.jpg,A baseball player holding a bat while standing on a field.
139290,COCO_val2014_000000413260.jpg,Two sheep standing next to each other on a  field.
130606,COCO_val2014_000000408873.jpg,A bunch of elephants are gathered around in the outdoors near some rocks.
37539,COCO_val2014_000000212241.jpg,A train is moving along a stretch of track.
111402,COCO_val2014_000000526801.jpg,A cluttered desk with a laptop and a computer on it.
84075,COCO_val2014_000000168010.jpg,A pile of luggage has been placed on a lawn.
89922,COCO_val2014_000000197658.jpg,A man getting ready to catch a baseball.
175282,COCO_val2014_000000231341.jpg,An elephant in a field with white birds
180658,COCO_val2014_000000506568.jpg,Two street signs on sidewalk next to street and trees.
12867,COCO_val2014_000000057357.jpg,A zebra eating grass next to a wire fence.
99202,COCO_val2014_000000032538.jpg,A smiling man poses with a healthy cow
150122,COCO_val2014_000000222724.jpg,A highway scene with focus on an exit sign.
8971,COCO_val2014_000000442824.jpg,a bedroom with a chandalier and a canopy for the bed
85837,COCO_val2014_000000292446.jpg,A man eating pizza without using his hands.
171088,COCO_val2014_000000383163.jpg,"A semi truck cab is parked along a curb."
88350,COCO_val2014_000000316112.jpg,A large herd of multicolored sheep are grazing everywhere.
113016,COCO_val2014_000000500784.jpg,Ornate archway inset with matching fireplace in room.
107942,COCO_val2014_000000065604.jpg,a girl is riding her bike past a mural of a zebra
65876,COCO_val2014_000000540912.jpg,A person's hand on an Apple keyboard with a mouse to the side.
3188,COCO_val2014_000000285291.jpg,a kid that is skiing down a snowy hill
129277,COCO_val2014_000000524533.jpg,"An open roofed, double-decker tour bus displaying a vivid ad across one side enters a downtown intersection."
194045,COCO_val2014_000000093276.jpg,A man that is standing in the dirt with a bat.
63427,COCO_val2014_000000147425.jpg,close up of brown a cat sitting down
86729,COCO_val2014_000000316254.jpg,a woman in a red top holding something with a white and red background
177043,COCO_val2014_000000309655.jpg,A woman is posing for a picture on the snowy mountain.
34814,COCO_val2014_000000226220.jpg,A cat laying on a couch in a room.
108603,COCO_val2014_000000389549.jpg,The sheep are in a field behind a fence near a large poster.
142984,COCO_val2014_000000176007.jpg,A pile of smart phones sitting on top of a chair.
159330,COCO_val2014_000000267300.jpg,a dog laying down licking food off of a plate
42334,COCO_val2014_000000431152.jpg,Cars parked in the street of a town.
31346,COCO_val2014_000000333140.jpg,The cat is at the desk near the computer.
177165,COCO_val2014_000000161129.jpg,A soup type food with cooked carrots in a red bowl
142804,COCO_val2014_000000323496.jpg,A young lad swings his Wilson tennis racquet.
200055,COCO_val2014_000000181963.jpg,A black laying on a car on a street.
32233,COCO_val2014_000000399864.jpg,An old bus traveling on a road way. 
152361,COCO_val2014_000000549887.jpg,A grilled cheese sandwich sitting on a plate.
160177,COCO_val2014_000000276886.jpg,A train marked 800 is at a station.
14371,COCO_val2014_000000512182.jpg,A little kid standing in front of a flat screen TV.
56511,COCO_val2014_000000505728.jpg,A woman prepares to pour batter into lined muffin tins.
168840,COCO_val2014_000000161539.jpg,A large tall tower with a clock on top.
34994,COCO_val2014_000000047740.jpg,A man in shorts is laying on the beach.
184096,COCO_val2014_000000036660.jpg,The cell phone is broken at the feet of someone in flip flops.
68054,COCO_val2014_000000290659.jpg,A cat sitting on the back of a chair.
4402,COCO_val2014_000000336493.jpg,A catcher catches a baseball after a young kid swings and misses. 
139190,COCO_val2014_000000042144.jpg,a traffic light with all green lights over a street.
103703,COCO_val2014_000000275791.jpg,A large trains travels past a river that contains several different boats
100937,COCO_val2014_000000395903.jpg,A surfer walks into the waves on the shore. 
50472,COCO_val2014_000000176744.jpg,A large group of people watching and flying kites.
128323,COCO_val2014_000000210522.jpg,A group of people on a city street.
102322,COCO_val2014_000000410482.jpg,a historical vase on display in a museum
3677,COCO_val2014_000000146723.jpg,A soccer goalie holding a soccer ball with his hand.
91654,COCO_val2014_000000388413.jpg,there  is a large blue vase that is empty
199291,COCO_val2014_000000331392.jpg,A vase with ref flowers in it on a table.
141192,COCO_val2014_000000158660.jpg,White bowls of healthy fresh fruit on a counter. 
114028,COCO_val2014_000000150779.jpg,a dead end street with trash laying out on the corner 
175382,COCO_val2014_000000523250.jpg,A closeup of a cream and orange colored cockatiel.
117490,COCO_val2014_000000173932.jpg,A blender sitting on a countertop with a jar over the blades 
188175,COCO_val2014_000000165401.jpg,Surfer squatting down on a surfboard while ring a large wave. 
9859,COCO_val2014_000000496379.jpg,A baby is amused by the open laptop. 
128092,COCO_val2014_000000488822.jpg,a kitchen area with many pots and pans
144864,COCO_val2014_000000309452.jpg,A yellow and black bird is perched on a tree. 
76091,COCO_val2014_000000047654.jpg,Guy posing for picture with two cute little girls holding stuffed animals
177590,COCO_val2014_000000277689.jpg,"A small two tier wedding cake is embellished with red flowers, on a table with stemware artfully arranged. "
68885,COCO_val2014_000000421072.jpg,Two dogs on grass playing with a red toy.
46210,COCO_val2014_000000279948.jpg,A young boy standing on a chair at the kitchen sink.
9908,COCO_val2014_000000568587.jpg,A woman on a cell phone standing on a street.
57526,COCO_val2014_000000262677.jpg,A silver and red fire hydrant sitting next to a street.
191751,COCO_val2014_000000200572.jpg,A very well dressed person sitting in a chair.
108792,COCO_val2014_000000001103.jpg,A black and white photo of birds walking on the beach.
96928,COCO_val2014_000000340804.jpg,a woman is talking on a cellphone outside
74466,COCO_val2014_000000559773.jpg,"Skier in mid flight, with crossed skiis, above a ski jump."
23401,COCO_val2014_000000357742.jpg,Person skiing on snowy slopes with wires above
175754,COCO_val2014_000000210099.jpg,A cat sitting on a chair outside in the sun.
129067,COCO_val2014_000000306363.jpg,"Brown, white, and black rams eating on a hill. "
190373,COCO_val2014_000000052386.jpg,A tall giraffe standing next to a  tree sitting on top of a field.
85578,COCO_val2014_000000117471.jpg,A woman sitting on a bed holding her hands over her eyes.
89429,COCO_val2014_000000171595.jpg,A dog laying on a wooden chair outside.
81852,COCO_val2014_000000413497.jpg,A clock is in a window in a brick building.
193652,COCO_val2014_000000194724.jpg,"A small pizza and a soda pop sit upon a table with magazines, a phone and other items."
83734,COCO_val2014_000000425160.jpg,An older gentleman wearing a blue tie posing for the camera.
53903,COCO_val2014_000000093639.jpg,A group of zebras are standing together in a grassy area.
98476,COCO_val2014_000000448448.jpg,Two giraffes grazing on some green leaves in the field.
43874,COCO_val2014_000000274708.jpg,Several people in skis standing on a snow covered incline.
60484,COCO_val2014_000000225238.jpg,A curtain holds back the sunlight in a living room.
17544,COCO_val2014_000000042055.jpg,Some colorful umbrellas somewhere in a shaded area during a sunny day.
188282,COCO_val2014_000000353027.jpg,"A person picking up an under cooked, floppy slice of pizza."
144204,COCO_val2014_000000014845.jpg,A body of water with hoses of either side.
148604,COCO_val2014_000000234277.jpg,A kitchen is shown with a red painted wall.
2775,COCO_val2014_000000503005.jpg,A man riding a horse during a jumping competition. 
165493,COCO_val2014_000000314914.jpg,Several signs attached to a post detail regulations related to parking and other issues.
408,COCO_val2014_000000050125.jpg,An older picture of a bus and other vehicles in a parking lot. 
93135,COCO_val2014_000000549448.jpg,Tourists are stranded on the side of a road by a bus.
170271,COCO_val2014_000000128833.jpg,A city bus is seen next to a car on this street.
114191,COCO_val2014_000000004283.jpg,"One of the two large, dark birds is spreading it's wings. "
61319,COCO_val2014_000000057571.jpg,A painted vase is holding several colorful tulips.
10070,COCO_val2014_000000080834.jpg,a woman sitting on the bed while she brushes her hair 
5597,COCO_val2014_000000186074.jpg,a white toilet is in the corner of a bathroom
20994,COCO_val2014_000000036494.jpg,This crowded restaurant has an enormous clock on the wall
43547,COCO_val2014_000000215755.jpg,A woman sitting near a lake with a suitcase in front of her. 
66560,COCO_val2014_000000155861.jpg,A little kid that is eating some food on the table.
190219,COCO_val2014_000000325836.jpg,Display of a motorcycle at a bike show.
189763,COCO_val2014_000000294350.jpg,A man who is cutting something in a kitchen.
44177,COCO_val2014_000000010785.jpg,A young girl taking a bite of a piece of broccoli.
111915,COCO_val2014_000000134322.jpg,A large kite is being flown above a town's skyline.
61590,COCO_val2014_000000375415.jpg,Fruit and vegetables are hanging in a metal basket.
44074,COCO_val2014_000000352533.jpg,A black pan filled with mushrooms and vegetables.
193561,COCO_val2014_000000088970.jpg,A man serving a tennis ball on top of a tennis court.
76697,COCO_val2014_000000069873.jpg,A tall cathedral style building with a clock on top.
86919,COCO_val2014_000000447647.jpg,a pair of scissors and other knitting supplies are on a table
56753,COCO_val2014_000000056580.jpg,A classic car at a stop sign during the day.
83352,COCO_val2014_000000369470.jpg,The view of a company parking lot and parking meters.
73003,COCO_val2014_000000090738.jpg,A couple of brown cows standing by the side of a road.
191985,COCO_val2014_000000255358.jpg,Luggage waiting to be claimed in the baggage claim area.
35071,COCO_val2014_000000029558.jpg,A man and a boy are at the park with a kite.
200969,COCO_val2014_000000040042.jpg,A cat laying on a towel next to brown shoes. 
40620,COCO_val2014_000000115412.jpg,a cell phone sits next to a plastic toy 
41369,COCO_val2014_000000017178.jpg,a couple of horses standing in front of a car 
59756,COCO_val2014_000000253819.jpg,skateboarder does a jump off of the street corner
63488,COCO_val2014_000000354241.jpg,A girl dressed in pink clothing standing next to a cow. 
135841,COCO_val2014_000000199236.jpg,A man in an armor riding a horse in front of spectators.
108304,COCO_val2014_000000551650.jpg,A plane flying high in a very cloudy sky
147214,COCO_val2014_000000431568.jpg,A whole pizza on a red checked table cloth.
110203,COCO_val2014_000000205585.jpg,people with a horse performing on the stage
55587,COCO_val2014_000000448958.jpg,A girl uses her laptop computer at the beach.
127827,COCO_val2014_000000266451.jpg,Clock tower in front of a sunset surrounded by buildings.
130037,COCO_val2014_000000199215.jpg,A man is sitting on the back of a truck with other objects.
145662,COCO_val2014_000000429505.jpg,Small bistro sets are on the pavement along with some umbrellas.
77,COCO_val2014_000000403013.jpg,A hallway leading into a white kitchen with appliances.
106984,COCO_val2014_000000471073.jpg,two young kids playing baseball in the backyard 
173754,COCO_val2014_000000141135.jpg,Camera in hand he is getting directions to the event.
102524,COCO_val2014_000000104715.jpg,A person that is holding kite in a hand.
86784,COCO_val2014_000000514271.jpg,there is a clock that is at the top of this building
16524,COCO_val2014_000000158548.jpg,a couple of people that are walking in some grass
161205,COCO_val2014_000000020912.jpg,"Luggage all packed up in a room, as if for a move."
2836,COCO_val2014_000000466787.jpg,An array of apples and bananas lay on a plate
15482,COCO_val2014_000000229481.jpg,A woman cooking food at a skillet on a stove.
32396,COCO_val2014_000000268620.jpg,there is a man standing by a window alone
63908,COCO_val2014_000000488368.jpg,A large gray elephant standing next to other elephants.
97942,COCO_val2014_000000386457.jpg,a cat looking out from an open doorway 
47342,COCO_val2014_000000508952.jpg,a large cat resting on a cardboard box next to a mirror on the wall
61878,COCO_val2014_000000527220.jpg,"A collage shows a car, a gas station sign, and motor scooters."
172249,COCO_val2014_000000084825.jpg,an image of a man on skiis jumping in the air
2187,COCO_val2014_000000476975.jpg,A zebra standing next to an elephant next to some trees.
72515,COCO_val2014_000000345930.jpg,A traffic light next to a very tall pointy building.
32628,COCO_val2014_000000085097.jpg,a purple and yellow train that is near other tracks
101333,COCO_val2014_000000348162.jpg,A man slicing a cake with a long knife.
114232,COCO_val2014_000000184874.jpg,Street sign on pole outside of building with windows.
66086,COCO_val2014_000000376773.jpg,Three boys in street with baseball gear next to a building.
69626,COCO_val2014_000000023895.jpg,A skateboarder performs a trick in a skate park. 
13713,COCO_val2014_000000469982.jpg,a little boy eating a chocolate doughnut with sprinkles 
104089,COCO_val2014_000000085292.jpg,A long train traveling along train tracks in a train yard.
55223,COCO_val2014_000000154846.jpg,A large cooked pizza on a metal pan.
153221,COCO_val2014_000000112493.jpg,A man standing on a tennis court while holding a racquet.
62596,COCO_val2014_000000196843.jpg,A school bus covered in art and a sign.
155484,COCO_val2014_000000151334.jpg,A red truck driving down a rural country dirt road.
115562,COCO_val2014_000000135155.jpg,Two skiers trekking through the snow on an overcast day
73165,COCO_val2014_000000575633.jpg,A stop sign has been spray painted by a vandal
25354,COCO_val2014_000000443860.jpg,A man sitting in a chair looking at a cell phone.
114538,COCO_val2014_000000223005.jpg,A brown and black cow in a field with a barn in the background.
8173,COCO_val2014_000000486580.jpg,there is a snowboarder that is going down a snow hill
33555,COCO_val2014_000000078499.jpg,Horses standing and laying down in the grass on a hill above a lake.
165829,COCO_val2014_000000497351.jpg,An old military jeep sits with its hood up.
95063,COCO_val2014_000000037513.jpg,A person on a horse by some trees.
195660,COCO_val2014_000000539302.jpg,Two giraffes tower over the deer in the jungle like setting.
12264,COCO_val2014_000000289781.jpg,A boat is parked in a body of water
45619,COCO_val2014_000000447087.jpg,A table topped with lots of flowers in gold vases.
157798,COCO_val2014_000000438851.jpg,A bag is shown with random small objects lined up.
39785,COCO_val2014_000000526892.jpg,A man touching an iron board in a room filled with other items. 
105358,COCO_val2014_000000027017.jpg,A young zebra walking around their pen in the zoo.
22949,COCO_val2014_000000243331.jpg,A white horse looking out of a window at a building. 
139829,COCO_val2014_000000384995.jpg,A child wears skis in a snowy backyard.
154188,COCO_val2014_000000361656.jpg,a bunch of ripe bananas sitting on a table.
31612,COCO_val2014_000000517029.jpg,A single giraffe that is eating some leaves off of a tree.
170171,COCO_val2014_000000164583.jpg,There is a wood bench at the edge of a forest path.
148706,COCO_val2014_000000526186.jpg,An older woman holding a metal tea kettle in a kitchen.
140382,COCO_val2014_000000112160.jpg,"A woman holding an umbrella, facing a row of shops that are closed for the night."
10916,COCO_val2014_000000271680.jpg,an orange and white cat and some bushes and trees
67389,COCO_val2014_000000374486.jpg,A head and neck of one giraffe and only the neck of another.
91720,COCO_val2014_000000325885.jpg,The man is playing tennis on the tennis court. 
133893,COCO_val2014_000000579277.jpg,A large store filled with lots of groceries and produce.
76508,COCO_val2014_000000319228.jpg,there is a lighter and a phone on a desk
12373,COCO_val2014_000000381529.jpg,Two men in suits and ties posing for a photo.
1193,COCO_val2014_000000495612.jpg,"In less than a mile, there is a walking trail."
44865,COCO_val2014_000000106617.jpg,A man and a woman eating pizza off paper plates.
28891,COCO_val2014_000000391365.jpg,a man on a skateboard performs a trick using a railing
177559,COCO_val2014_000000049648.jpg,This lad swung his foot at the ball but missed
6123,COCO_val2014_000000249909.jpg, This is a tall giraffe standing outside among the trees.
115649,COCO_val2014_000000550514.jpg,A man and a woman standing with some skis for a photo. 
177384,COCO_val2014_000000170658.jpg,A sandwich with scrambles eggs on a white plate.
1145,COCO_val2014_000000208589.jpg,A bird in a flower pot eating an apple
21008,COCO_val2014_000000578485.jpg,A empty living room with hard wood flooring.
180147,COCO_val2014_000000023019.jpg,you can see many buildings and cars along these city streets
6007,COCO_val2014_000000513646.jpg,The traffic lights are clearly visible for all of us to see. 
158408,COCO_val2014_000000575367.jpg,The chrome colored stove is in the kitchen.
202246,COCO_val2014_000000010496.jpg,Two children fly a kite on a hill above a city.
25582,COCO_val2014_000000110048.jpg,a plate of food near a cup of coffee on a table
99546,COCO_val2014_000000210708.jpg,A large elephant standing next to a small elephant playing in the water.
90537,COCO_val2014_000000142238.jpg,A group of people are holding other people on a soccer field.
49218,COCO_val2014_000000383450.jpg,there are three different plates with decorations on it
6200,COCO_val2014_000000273132.jpg,An elderly woman sitting on the bench resting.  
101916,COCO_val2014_000000551336.jpg,there is a woman posing with a crust of a pizza
63303,COCO_val2014_000000171539.jpg,An old fashion red truck has its hood up near a dog and lady. 
84082,COCO_val2014_000000198489.jpg,Small girl reaching for her umbrella on a driveway.
180673,COCO_val2014_000000406744.jpg,A black and white photo of two birds walking in a grassy field.
75108,COCO_val2014_000000260516.jpg,there is a starbucks drink and a sandwich on a table
169249,COCO_val2014_000000526622.jpg,A bike sitting near the water that has boats in it.
5322,COCO_val2014_000000186980.jpg,a wooden dinette table and two chairs with place settings
80957,COCO_val2014_000000175619.jpg,A person that is holding a bottle of beer.
125207,COCO_val2014_000000205531.jpg,A dog rests on a pillow on the ledge of a window.
22174,COCO_val2014_000000346642.jpg,some boats can be seen out on the water
156274,COCO_val2014_000000465095.jpg,Two zebras are standing next to each other in an enclosure.  
93807,COCO_val2014_000000227049.jpg,A city plaza is lit up with colorful bright signs.
187693,COCO_val2014_000000293855.jpg,"A salad of tomato, squash and herbs is being eaten with a fork."
21281,COCO_val2014_000000447991.jpg,a bunch of people walk down a side walk as traffic passes by 
26924,COCO_val2014_000000400202.jpg,A trail car going down a street lined with buildings
50241,COCO_val2014_000000462486.jpg,A young girl is playing a game of tennis.
169834,COCO_val2014_000000208208.jpg,Mountains can be seen through the window of a plane. 
177442,COCO_val2014_000000358090.jpg,A person going down a steep snow hill.
96603,COCO_val2014_000000372265.jpg,a man holding up his tennis racket before the ball gets to him 
169589,COCO_val2014_000000561433.jpg,A LONG ROAD ON A STREET AND MOTORIST STOPPING AT A STOP SIGN
121873,COCO_val2014_000000572907.jpg,A man standing on a tennis court holding a racquet.
34313,COCO_val2014_000000198796.jpg,A unique looking meal is placed on the plate with silverware. 
194389,COCO_val2014_000000159791.jpg,A refrigerator that is covered in magnets from top to bottom.
128840,COCO_val2014_000000117869.jpg,A giraffes peaking over a rock with trees in the background.
111635,COCO_val2014_000000087885.jpg,Little boy standing in front of a table holding remotes for video game.
88804,COCO_val2014_000000349616.jpg,"Couples walking down a wide, sandy beach, while the tide is out."
55095,COCO_val2014_000000461130.jpg,some people on a beach stare out into the ocean
43270,COCO_val2014_000000493932.jpg,A statue of an elephant standing on top of a stand.
169435,COCO_val2014_000000531569.jpg,a shot from the bathroom door of a toilet 
176219,COCO_val2014_000000465180.jpg,A group of people in a body of water with some elephants.
47577,COCO_val2014_000000000923.jpg,The train is on the tracks by the road.
41745,COCO_val2014_000000506401.jpg,In the city there are two animal statues.
145135,COCO_val2014_000000028156.jpg,a blue sign in the sidewalk of a walking trail
49607,COCO_val2014_000000147681.jpg,A young man riding a skateboard down a metal hand rail.
97664,COCO_val2014_000000177420.jpg,A nice clean bathroom with a marble counter sink.
28308,COCO_val2014_000000074832.jpg,A man smiling as he stands on the top of a mountain wearing skis.
162649,COCO_val2014_000000300437.jpg,A small personal pizza sits on a small white plate.
151275,COCO_val2014_000000484296.jpg,An adult and a juvenile zebra in a wooded area.
102161,COCO_val2014_000000435309.jpg,An older red cell phone is flipped open.
99470,COCO_val2014_000000050962.jpg,People are riding in a motorboat on the water.
120304,COCO_val2014_000000113271.jpg,A black dog sitting on a rug on the floor with a doughnut.
163309,COCO_val2014_000000137221.jpg,Baseball player waits in the batter's box for the pitch.
43351,COCO_val2014_000000552573.jpg,Man sitting on top of water with a large green umbrella.
140651,COCO_val2014_000000463751.jpg,Two elephants are standing in a pen by a fence.
2240,COCO_val2014_000000301867.jpg,Three girls walking down the sidewalk under a sun umbrella.
121023,COCO_val2014_000000221669.jpg,A person on a skateboard does an air trick.
145292,COCO_val2014_000000166995.jpg,A golden retriever is sitting in the bed of a red truck.
78166,COCO_val2014_000000087429.jpg,A busy city street filled with lots of traffic.
156962,COCO_val2014_000000023893.jpg,A boy in a ball cap eats a hot dog at a ball park.
8661,COCO_val2014_000000069411.jpg,A group of people are standing and sitting on ski boards in the middle of the snow. 
179254,COCO_val2014_000000468161.jpg,The man is setting at the table with a plate of seafood.
